csv_line,source_LABEL,source_TEXT,message,clean_text,label,URL,EMAIL,PHONE,duplicate_group_size
4218,smishing,dear paytm customer your paytm kyc ingest expired. contact customer care no-6299257179 immediately. your account will block within 24 hr. thank you paytm team.,dear paytm customer your paytm kyc ingest expired. contact customer care no-6299257179 immediately. your account will block within 24 hr. thank you paytm team.,dear paytm customer your paytm kyc ingest expired contact customer care no phonetoken immediately your account will block within 24 hr thank you paytm team,smishing,0,0,1,3
4219,smishing,dear paytm customer your paytm kyc ingest expired. contact customer care no-6299257179 immediately. your account will block within 24 hr. thank you paytm team.,dear paytm customer your paytm kyc ingest expired. contact customer care no-6299257179 immediately. your account will block within 24 hr. thank you paytm team.,dear paytm customer your paytm kyc ingest expired contact customer care no phonetoken immediately your account will block within 24 hr thank you paytm team,smishing,0,0,1,3
4221,smishing,dear paytm customer your paytm kyc ingest expired. contact customer care no-8927307655 immediately. your account will block within 24 hr. thank you paytm team.,dear paytm customer your paytm kyc ingest expired. contact customer care no-8927307655 immediately. your account will block within 24 hr. thank you paytm team.,dear paytm customer your paytm kyc ingest expired contact customer care no phonetoken immediately your account will block within 24 hr thank you paytm team,smishing,0,0,1,3
4224,smishing,dear paytm customer your paytm kyc possess expired. contact customer care no-6299257179 immediately. your account will block within 24 hr. thank you paytm team.,dear paytm customer your paytm kyc possess expired. contact customer care no-6299257179 immediately. your account will block within 24 hr. thank you paytm team.,dear paytm customer your paytm kyc possess expired contact customer care no phonetoken immediately your account will block within 24 hr thank you paytm team,smishing,0,0,1,2
4225,smishing,dear paytm customer your paytm kyc possess expired. contact customer care no-8536074310 immediately. your account will block within 24 hr. thank you paytm team.,dear paytm customer your paytm kyc possess expired. contact customer care no-8536074310 immediately. your account will block within 24 hr. thank you paytm team.,dear paytm customer your paytm kyc possess expired contact customer care no phonetoken immediately your account will block within 24 hr thank you paytm team,smishing,0,0,1,2
7295,spam,dear subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. when embody elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. when embody elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 100 gift voucher will b entered on receipt of a correct ans when embody elvis presleys birthday txt answer to 80062,spam,0,0,0,2
7296,spam,dear subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. when embody elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. when embody elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 100 gift voucher will b entered on receipt of a correct ans when embody elvis presleys birthday txt answer to 80062,spam,0,0,0,2
7298,spam,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062,dear subscriber ur draw 4 100 gift voucher will b entered on receipt of a correct ans when was elvis presleys birthday txt answer to 80062,spam,0,0,0,3
7299,spam,dear subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. when was elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. when was elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 100 gift voucher will b entered on receipt of a correct ans when was elvis presleys birthday txt answer to 80062,spam,0,0,0,3
7300,spam,dear subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. when was elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. when was elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 100 gift voucher will b entered on receipt of a correct ans when was elvis presleys birthday txt answer to 80062,spam,0,0,0,3
7301,spam,dear subscriber ur draw 4 £100 gift voucher will b infix on receipt of a correct ans. when was elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 £100 gift voucher will b infix on receipt of a correct ans. when was elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 100 gift voucher will b infix on receipt of a correct ans when was elvis presleys birthday txt answer to 80062,spam,0,0,0,2
7302,spam,dear subscriber ur draw 4 £100 gift voucher will b infix on receipt of a correct ans. when was elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 £100 gift voucher will b infix on receipt of a correct ans. when was elvis presleys birthday? txt answer to 80062,dear subscriber ur draw 4 100 gift voucher will b infix on receipt of a correct ans when was elvis presleys birthday txt answer to 80062,spam,0,0,0,2
4238,smishing,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 6200992462 Now! ","Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 6200992462 Now!",dear v0daf0ne customer you are a 5 00 000 winner of guaranteed caller prize this is our final attempt to contact you to claim call phonetoken now,smishing,0,0,1,11
4239,smishing,"dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this is our final attempt to contact you! to claim call 6299257179 now!","dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this is our final attempt to contact you! to claim call 6299257179 now!",dear v0daf0ne customer you are a 5 00 000 winner of guaranteed caller prize this is our final attempt to contact you to claim call phonetoken now,smishing,0,0,1,11
4240,smishing,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 6299257179 Now! ","Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 6299257179 Now!",dear v0daf0ne customer you are a 5 00 000 winner of guaranteed caller prize this is our final attempt to contact you to claim call phonetoken now,smishing,0,0,1,11
4241,smishing,"dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this is our final attempt to contact you! to claim call 7044518857 now!","dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this is our final attempt to contact you! to claim call 7044518857 now!",dear v0daf0ne customer you are a 5 00 000 winner of guaranteed caller prize this is our final attempt to contact you to claim call phonetoken now,smishing,0,0,1,11
4242,smishing,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7044518857 Now! ","Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7044518857 Now!",dear v0daf0ne customer you are a 5 00 000 winner of guaranteed caller prize this is our final attempt to contact you to claim call phonetoken now,smishing,0,0,1,11
4243,smishing,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7679046492 Now! ","Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7679046492 Now!",dear v0daf0ne customer you are a 5 00 000 winner of guaranteed caller prize this is our final attempt to contact you to claim call phonetoken now,smishing,0,0,1,11
4244,smishing,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7908807538 Now! ","Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 7908807538 Now!",dear v0daf0ne customer you are a 5 00 000 winner of guaranteed caller prize this is our final attempt to contact you to claim call phonetoken now,smishing,0,0,1,11
4245,smishing,"dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this is our final attempt to contact you! to claim call 8536074310 now!","dear v0daf0ne customer,you are a 5,00,000 winner of guaranteed caller prize, this is our final attempt to contact you! to claim call 8536074310 now!",dear v0daf0ne customer you are a 5 00 000 winner of guaranteed caller prize this is our final attempt to contact you to claim call phonetoken now,smishing,0,0,1,11
4246,smishing,"Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 8536074310 Now! ","Dear V0DAF0NE Customer,You are a 5,00,000 winner of Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 8536074310 Now!",dear v0daf0ne customer you are a 5 00 000 winner of guaranteed caller prize this is our final attempt to contact you to claim call phonetoken now,smishing,0,0,1,11
