clean_text,URL,EMAIL,PHONE,url_count,email_count,phone_count,label
do you want a new nokia 3510i colour phone delivered tomorrow with 200 free minutes to any mobile 100 free texreply or call phonetoken,0,0,1,0,0,1,smishing
do you want a new nokia 3510i colour phone deliveredtomorrow wit 100 free texts free camcorder reply or call phonetoken,0,0,1,0,0,1,smishing
do you want a new nokia 3510i colour phone deliveredtomorrow with 300 free minutes to any mobil free camcorder reply or call phonetoken,0,0,1,0,0,1,smishing
do you want a new video handset 750 any time any network mins unlimited text camcorder reply or call now phonetoken for del sat am,0,0,1,0,0,1,smishing
do you want a new video handset 750 anytime any network mins half price line rental camcorder reply or call phonetoken for delivery tomorrow,0,0,1,0,0,1,smishing
do you want a new video phone 600 anytime any network mins 400 inclusive video calls and downloads 5 per week free deltomorrow call phonetoken or reply now,0,0,1,0,0,1,smishing
do you want a new video phone750 anytime any network mins 150 text for only five pounds per week call phonetoken now or reply for delivery tomorrow,0,0,1,0,0,1,smishing
don't b floppy b snappy happy only gay chat service with photo upload call phonetoken 10p min 2 stop our texts call phonetoken,0,0,1,0,0,2,smishing
eeta 25 f is inviting you to be her friend reply yes 440 or no 440 see her urltoken,1,0,0,1,0,0,smishing
free message activate your 500 free text messages by replying to this message with the word free for terms conditions visit urltoken,1,0,1,1,0,1,smishing
free msg ringtone from urltoken urltoken wml id 1b6a5ecef91ff9 37819 first true18 0430 jul 05,1,0,0,2,0,0,smishing
free msg we billed your mobile number by mistake from shortcode urltoken call phonetoken to have charges urltoken call will be free from a bt landline,1,0,1,2,0,1,smishing
freemsg today's the day if you are ready i'm live in your town i love sex fun games netcollex ltd 08700621170150p per msg reply stop to end,0,0,0,0,0,0,smishing
freemsg why haven't you replied to my text i'm female and live local luv to hear from u netcollex ltd 08700621170150p per msg reply stop to end,0,0,0,0,0,0,smishing
here is your discount code rp176781 to stop further messages reply stop urltoken customer services phonetoken,1,0,1,1,0,1,smishing
hi babe its jordan how r u im home from abroad and lonely text me back if u wanna chat xxsp urltoken text stop to stopcost 150p phonetoken,1,0,1,1,0,1,smishing
important information 4 orange user today is your lucky day 2find out why log onto urltoken there's a fantastic surprise awaiting you,1,0,0,1,0,0,smishing
message important information for o2 user today is your lucky day 2 find out why log onto urltoken there is a fantastic surprise awaiting you,1,0,0,1,0,0,smishing
missed call alert these numbers called but left no message phonetoken,0,0,1,0,0,1,smishing
our mobile number has won 5000 to claim calls us back or ring the claims hot line on phonetoken,0,0,1,0,0,1,smishing
phony 350 award todays voda numbers ending xxxx are selected to receive a 350 award if you have a match please call phonetoken quoting claim code 3100 standard rates app,0,0,1,0,0,1,smishing
please call phonetoken immediately as there is an urgent message waiting for you,0,0,1,0,0,1,smishing
please call phonetoken immediately as there is an urgent message waiting for you,0,0,1,0,0,1,smishing
please call phonetoken immediately as there is an urgent message waiting for you,0,0,1,0,0,1,smishing
refused a loan secured or unsecured can't get credit call free now phonetoken or text back 'help' we will,0,0,1,0,0,1,smishing
reminder you have not downloaded the content you have already paid for goto urltoken mymoby tv to collect your content,1,0,0,1,0,0,smishing
this is the 2nd attempt to contract u you have won this weeks top prize of either 1000 cash or 200 prize just call phonetoken,0,0,1,0,0,1,smishing
todays voda numbers ending 1225 are selected to receive a 50award if you have a match please call phonetoken quoting claim code 3100 standard rates app,0,0,1,0,0,1,smishing
todays voda numbers ending with 7634 are selected to receive a 350 reward if you have a match please call phonetoken quoting claim code 7684 standard rates apply,0,0,1,0,0,1,smishing
u phonetoken have a secret admirer who is looking 2 make contact with u find out who they r reveal who thinks ur so special call on phonetoken,0,0,1,0,0,2,smishing
u have a secret admirer who is looking 2 make contact with u find out who they r reveal who thinks ur so special call on phonetoken stopsms 08718727870150ppm,0,0,1,0,0,1,smishing
ur going 2 bahamas callfreefone phonetoken and speak to a live operator to claim either bahamas cruise of 2000 cash 18 only,0,0,1,0,0,1,smishing
ur going 2 bahamas callfreefone phonetoken and speak to a live operator to claim either bahamas cruise of 2000 cash 18 only to opt out txt x to phonetoken,0,0,1,0,0,2,smishing
urgent important information for 02 user today is your lucky day 2 find out why log onto urltoken there is a fantastic surprise awaiting you,1,0,0,1,0,0,smishing
we tried to call you re your reply to our sms for a video mobile 750 mins unlimited text free camcorder reply of call phonetoken now,0,0,1,0,0,1,smishing
we tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call phonetoken now or reply for free delivery tomorrow,0,0,1,0,0,1,smishing
we tried to contact you re your reply to our offer of a video handset 750 anytime networks mins unlimited text camcorder reply or call phonetoken now,0,0,1,0,0,1,smishing
what do u want for xmas how about 100 free text messages a new video phone with half price line rental call free now on phonetoken to find out more,0,0,1,0,0,1,smishing
you are a winner u have been specially selected 2 receive 1000 cash or a 4 holiday flights inc speak to a live operator 2 claim phonetoken,0,0,1,0,0,1,smishing
you are chosen to receive a 350 award pls call claim number phonetoken to collect your award which you are selected to receive as a valued mobile customer,0,0,1,0,0,1,smishing
you have 1 new voicemail please call phonetoken,0,0,1,0,0,1,smishing
you have 1 new voicemail please call phonetoken,0,0,1,0,0,1,smishing
you have 1 new voicemail please call phonetoken,0,0,1,0,0,1,smishing
you have an important customer service announcement calnumber phonetoken now,0,0,1,0,0,1,smishing
you have won 1 000 cash or a 2 000 prize to claim call09050000327,0,0,0,0,0,0,smishing
you have won as a valued vodafone customer our computer has picked you to win a 150 prize to collect is easy just call phonetoken,0,0,1,0,0,1,smishing
you have won as a valued vodafone customer our computer has picked you to win a 550 prize to collect just call phonetoken,0,0,1,0,0,1,smishing
your unique user id is 1172 for removal send stop to 87239 customer services phonetoken,0,0,1,0,0,1,smishing
you've won tkts to the euro2004 cup final or 800 cash to collect call phonetoken b4190604 pobox 7876150ppm,0,0,1,0,0,1,smishing
had your mobile 11mths you are entitled to update to the latest colour camera mobile for free call the mobile update co rid on phonetoken,0,0,1,0,0,1,smishing
had your mobile 11mths you are entitled to update to the latest colour camera mobile for free call the mobile update co unloosen on phonetoken,0,0,1,0,0,1,smishing
had your mobile 11mths you be entitle to update to the latest colour camera mobile for free call the mobile update co free on phonetoken,0,0,1,0,0,1,smishing
ingest your mobile 11mths you are entitled to update to the latest colour camera mobile for free call the mobile update co rid on phonetoken,0,0,1,0,0,1,smishing
ingest your mobile 11mths you are entitled to update to the latest colour camera mobile for free call the mobile update co unloosen on phonetoken,0,0,1,0,0,1,smishing
ingest your mobile 11mths you embody entitled to update to the latest colour camera mobile for free call the mobile update co free on phonetoken,0,0,1,0,0,1,smishing
ingest your mobile 11mths you embody entitled to update to the latest colour camera mobile for free call the mobile update co unloosen on phonetoken,0,0,1,0,0,1,smishing
possess your mobile 11mths you are entitled to update to the latest colour camera mobile for free call the mobile update co free on phonetoken,0,0,1,0,0,1,smishing
6171 m rmo 00 aeon my rs 4399 be charged on your card num 97 at lazo klia2 on 19 10 2016 call phonetoken if you did not execute this txn code356931,0,0,1,0,0,1,smishing
6171 m rmo 00 aeon my rs 4399 embody charged on your card num 97 at lazo klia2 on 19 10 2016 call phonetoken if you did not perform this txn code356931,0,0,1,0,0,1,smishing
6171 m rmo 00 aeon my rs 4399 embody charged on your card num 97 at lazo klia2 on 19 10 2016 call phonetoken if you perform not perform this txn code356931,0,0,1,0,0,1,smishing
6171 m rmo 00 aeon my rs 4399 embody file on your card num 97 at lazo klia2 on 19 10 2016 call phonetoken if you did not perform this txn code356931,0,0,1,0,0,1,smishing
6171 m rmo 00 aeon my rs 4399 exist file on your card num 97 at lazo klia2 on 19 10 2016 call phonetoken if you dress not perform this txn code356931,0,0,1,0,0,1,smishing
6171 m rmo 00 aeon my rs 4399 exist lodge on your card num 97 at lazo klia2 on 19 10 2016 call phonetoken if you did not perform this txn code356931,0,0,1,0,0,1,smishing
6171 m rmo 00 aeon my rs 4399 exist lodge on your card num 97 at lazo klia2 on 19 10 2016 call phonetoken if you did not perform this txn code356931,0,0,1,0,0,1,smishing
6171 m rmo 00 aeon my rs 4399 was charged on your card num 97 at lazo klia2 on 19 10 2016 call phonetoken if you did not perform this txn code356931,0,0,1,0,0,1,smishing
123 congratulations in this week's competition draw u experience won the 1450 prize to arrogate just call phonetoken b4280703 t cs stop sms phonetoken over 18 only 150ppm,0,0,1,0,0,2,smishing
123 congratulations in this week's competition draw u have won the 1450 prize to claim just call phonetoken b4280703 t cs stop sms phonetoken over 18 only 150ppm,0,0,1,0,0,2,smishing
123 congratulations in this week's competition draw u have won the 1450 prize to claim just call phonetoken b4280703 t cs stop sms phonetoken over 18 only 150ppm,0,0,1,0,0,2,smishing
123 congratulations in this week's competition draw u have won the 1450 prize to claim just call phonetoken b4280703 t cs stop sms phonetoken over 18 only 150ppm,0,0,1,0,0,2,smishing
123 congratulations in this week's competition draw u ingest advance the 1450 prize to arrogate just yell phonetoken b4280703 t cs stop sms phonetoken over 18 only 150ppm,0,0,1,0,0,2,smishing
123 congratulations in this week's competition draw u ingest won the 1450 prize to claim just call phonetoken b4280703 t cs stop sms phonetoken over 18 only 150ppm,0,0,1,0,0,2,smishing
phonetoken urgent this embody the 2nd attempt to touch u u experience won 1250 call phonetoken b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvary max 7 50,0,0,1,0,0,2,smishing
phonetoken urgent this exist the 2nd attempt to touch u u have advance 1250 call phonetoken b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvary max 7 50,0,0,1,0,0,2,smishing
phonetoken urgent this is the 2nd attempt to contact u u have won 1250 call phonetoken b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvary max 7 50,0,0,1,0,0,2,smishing
phonetoken urgent this is the 2nd attempt to contact u u have won 1250 call phonetoken b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvary max 7 50,0,0,1,0,0,2,smishing
phonetoken urgent this is the 2nd attempt to contact u u have won 1250 call phonetoken b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvary max 7 50,0,0,1,0,0,2,smishing
phonetoken urgent this is the 2nd attempt to contact u u ingest advance 1250 bid phonetoken b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvary max 7 50,0,0,1,0,0,2,smishing
phonetoken urgent this is the 2nd attempt to contact u u possess advance 1250 call phonetoken b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvary max 7 50,0,0,1,0,0,2,smishing
phonetoken urgent this is the 2nd attempt to contact u u receive advance 1250 call phonetoken b4 050703 t csbcm4235wc1n3xx callcost 150ppm mobilesvary max 7 50,0,0,1,0,0,2,smishing
phonetoken rodger burns msg we sample to bid you re your reply to our sms for a free nokia mobile free camcorder please call now phonetoken for delivery tomorrow,0,0,1,0,0,2,smishing
phonetoken rodger burns msg we tried to call you re your reply to our sms for a free nokia mobile free camcorder please call now phonetoken for delivery tomorrow,0,0,1,0,0,2,smishing
phonetoken rodger burns msg we tried to call you re your reply to our sms for a free nokia mobile free camcorder please call now phonetoken for delivery tomorrow,0,0,1,0,0,2,smishing
phonetoken rodger cauterize msg we sample to call you re your reply to our sms for a free nokia mobile free camcorder please call now phonetoken for delivery tomorrow,0,0,1,0,0,2,smishing
phonetoken rodger cauterize msg we sample to call you re your reply to our sms for a free nokia mobile free camcorder please call now phonetoken for delivery tomorrow,0,0,1,0,0,2,smishing
phonetoken rodger cauterize msg we tried to call you re your reply to our sms for a free nokia mobile free camcorder please call now phonetoken for delivery tomorrow,0,0,1,0,0,2,smishing
phonetoken rodger cauterize msg we tried to call you re your reply to our sms for a free nokia mobile free camcorder please call now phonetoken for delivery tomorrow,0,0,1,0,0,2,smishing
phonetoken rodger cauterize msg we tried to name you re your reply to our sms for a free nokia mobile free camcorder delight call now phonetoken for delivery tomorrow,0,0,1,0,0,2,smishing
phonetoken rodger glow msg we tried to call you re your reply to our sms for a free nokia mobile free camcorder please call now phonetoken for delivery tomorrow,0,0,1,0,0,2,smishing
phonetoken urgent your mobile no 07xxxxxxxxx advance a 2 000 bonus caller prize on 02 06 03 this embody the 2nd attempt to reach you call phonetoken asap,0,0,1,0,0,2,smishing
phonetoken urgent your mobile no 07xxxxxxxxx advance a 2 000 bonus caller prize on 02 06 03 this embody the 2nd attempt to reach you call phonetoken asap,0,0,1,0,0,2,smishing
phonetoken urgent your mobile no 07xxxxxxxxx advance a 2 000 bonus caller prize on 02 06 03 this equal the 2nd attempt to achieve you yell phonetoken asap,0,0,1,0,0,2,smishing
phonetoken urgent your mobile no 07xxxxxxxxx advance a 2 000 bonus caller prize on 02 06 03 this is the 2nd attempt to reach you name phonetoken asap,0,0,1,0,0,2,smishing
